place_id,place_name,category,city,state,latitude,longitude,rating,review_count,price_range,indoor_outdoor,crowd_level,opening_hours,wheelchair_accessible,ramp_available,accessible_washroom,elevator_available,accessible_parking,visually_impaired_support,hearing_impaired_support,family_friendly,pet_friendly,public_transport_access,accessibility_score,distance_from_metro_km,distance_from_bus_stop_km,wifi_available,air_conditioned,study_friendly,work_friendly,group_friendly,senior_citizen_friendly,children_friendly,safety_score,cleanliness_score,service_score,ambience_score,tags,user_id,user_age_group,user_budget_preference,user_preferred_category,user_accessibility_need,interaction_type,user_rating_given,visit_frequency,time_spent_minutes,would_revisit,timestamp
PL0492,Regal Cinema - Jaipur,Cinema,Jaipur,Rajasthan,26.843539,75.713303,3,9191,Premium,Indoor,Medium,6:00 AM - 8:00 PM,No,No,Yes,Yes,No,No,No,No,No,Yes,3.1,1.58,1.14,Yes,Yes,No,No,Yes,Yes,Yes,6,6.5,6.7,7,accessible washroom|3D|entertainment|recliner seats|near metro|senior friendly,U0492,35-44,Budget,Sports Complex,Wheelchair User,viewed,,,4,,5/7/2023 21:59
PL0493,G7 Multiplex - Delhi,Cinema,Delhi,Delhi,28.64385,77.162148,2.2,8053,Moderate,Indoor,Low,10:00 AM - 11:00 PM,Yes,Yes,No,No,Yes,No,No,No,No,No,5.3,2.42,0.19,No,Yes,No,No,Yes,Yes,No,6.4,7.7,6.4,6.2,entertainment|recliner seats|3D|dolby audio|wheelchair friendly|senior friendly,U0493,18-24,Budget,Cinema,Hearing Impaired,viewed,,,5,,12/29/2024 15:42
PL0494,Delite Cinema Delhi - Noida,Cinema,Noida,Uttar Pradesh,28.537564,77.314907,2.8,7809,Moderate,Indoor,High,6:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,7.8,0.53,2.28,No,Yes,No,No,Yes,Yes,Yes,7.9,8,7.8,7.8,food court|3D|near metro|family outing|wheelchair friendly|accessible washroom|senior friendly,U0494,35-44,Moderate,Cinema,None,clicked,,,5,,3/29/2024 21:51
PL0495,Mukta A2 Cinemas - Ghaziabad,Cinema,Ghaziabad,Uttar Pradesh,28.785542,77.350657,3.6,9923,Premium,Indoor,High,8:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,7.8,2.14,0.85,No,Yes,No,No,Yes,Yes,Yes,6.3,8.1,8.5,7.6,entertainment|family outing|recliner seats|3D|wheelchair friendly|accessible washroom|near metro,U0495,25-34,Budget,Restaurant,None,clicked,,,8,,1/12/2023 17:18
PL0496,Eros Cinema - Gurugram,Cinema,Gurugram,Haryana,28.505665,77.054308,4.8,3560,Premium,Indoor,Low,8:00 AM - 10:00 PM,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,9.2,4.03,0.77,Yes,No,No,No,No,Yes,Yes,7.2,9.8,8.3,8.4,IMAX|food court|3D|premium|wheelchair friendly|accessible washroom|near metro,U0496,55+,Moderate,Museum,None,clicked,,,4,,12/8/2024 22:12
PL0497,Satyam Cineplex - Mumbai,Cinema,Mumbai,Maharashtra,18.994306,72.935819,3.5,6354,Premium,Indoor,Medium,10:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,6.9,3.41,2.86,No,Yes,No,No,Yes,Yes,Yes,6.8,7.2,8,7,wheelchair friendly|accessible washroom|premium|IMAX|senior friendly,U0497,35-44,Premium,Cinema,Hearing Impaired,clicked,,,8,,11/1/2023 17:50
PL0498,Eros Cinema - Pune,Cinema,Pune,Maharashtra,18.405447,73.971461,4.6,4386,Moderate,Indoor,High,9:00 AM - 6:00 PM,No,No,No,Yes,Yes,No,No,Yes,No,Yes,2.4,1.46,1.44,Yes,Yes,No,No,Yes,Yes,Yes,6.5,6.6,9,7.4,wheelchair friendly|premium|food court|dolby audio|near metro|senior friendly,U0498,35-44,Premium,Cinema,Visually Impaired,saved,,,3,,11/9/2023 19:01
PL0499,IMAX Theatre Mumbai - Bengaluru,Cinema,Bengaluru,Karnataka,12.928602,77.578741,3.6,9368,Moderate,Indoor,Low,9:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,6.8,4.36,1.57,No,Yes,No,No,Yes,No,No,7.7,8.5,7.5,7.7,wheelchair friendly|near metro|family outing|dolby audio|accessible washroom,U0499,45-54,Premium,Shopping Center,Wheelchair User,saved,,,6,,2/5/2023 21:49
PL0500,Wave Cinemas - Hyderabad,Cinema,Hyderabad,Telangana,17.28072,78.479246,3.9,250,Premium,Indoor,Low,9:00 AM - 9:00 PM,No,No,No,Yes,Yes,No,No,Yes,No,Yes,2.7,4.76,2.61,No,No,No,No,Yes,No,Yes,5.9,7.6,7.5,7.2,family outing|entertainment|food court|dolby audio|near metro,U0500,35-44,Moderate,Community Center,Hearing Impaired,rated,4.6,first_time,148,yes,3/17/2023 19:17
PL0501,Asian Cinemas - Chennai,Cinema,Chennai,Tamil Nadu,13.116853,80.202787,4.6,8079,Moderate,Indoor,Low,10:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,8,2.68,2.72,No,Yes,No,No,Yes,No,Yes,7.2,8.5,8,7.3,entertainment|weekend fun|family outing|dolby audio|wheelchair friendly|accessible washroom|near metro,U0501,25-34,Premium,Cinema,None,visited,5,first_time,164,yes,4/13/2024 9:06
PL0502,Eros Cinema - Kolkata,Cinema,Kolkata,West Bengal,22.64571,88.401582,3.7,9720,Premium,Indoor,Low,6:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,8,0.96,2.14,No,Yes,No,No,Yes,Yes,Yes,7.5,8.2,8.1,7.3,dolby audio|premium|accessible washroom|food court|wheelchair friendly|senior friendly,U0502,35-44,Moderate,Museum,None,rated,5,frequent,170,yes,5/21/2024 22:45
PL0503,Cinepolis Luxury - Ahmedabad,Cinema,Ahmedabad,Gujarat,23.031595,72.458901,4.6,266,Premium,Indoor,High,24 Hours,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,5.7,0.88,0.71,No,Yes,No,No,Yes,Yes,Yes,6,7.8,8.1,8.2,3D|recliner seats|entertainment|dolby audio|accessible washroom|near metro|senior friendly,U0503,25-34,Moderate,Cinema,Hearing Impaired,visited,5,frequent,155,yes,12/24/2024 10:03
PL0504,Carnival Cinemas - Jaipur,Cinema,Jaipur,Rajasthan,26.808667,75.897922,5,671,Budget,Indoor,High,11:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,8.8,3.46,0.17,Yes,Yes,No,No,Yes,Yes,No,7.8,8.7,8.5,8.3,premium|dolby audio|family outing|entertainment|wheelchair friendly|accessible washroom|near metro,U0504,45-54,Budget,Cinema,Visually Impaired,clicked,,,7,,3/22/2023 15:11
PL0505,MovieMax Multiplex - Delhi,Cinema,Delhi,Delhi,28.72698,77.274127,4.7,378,Moderate,Indoor,High,10:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,8.7,1.9,0.86,No,Yes,No,No,Yes,Yes,Yes,7.2,8.3,8.2,8.2,wheelchair friendly|accessible washroom|entertainment|weekend fun|near metro|senior friendly,U0505,45-54,Budget,Cinema,Family with Kids,rated,5,first_time,84,yes,1/16/2024 13:07
PL0506,Raj Mandir Cinema - Noida,Cinema,Noida,Uttar Pradesh,28.482143,77.380212,3.6,3799,Moderate,Indoor,High,6:00 AM - 8:00 PM,No,No,No,No,No,No,No,Yes,No,No,0,1.65,2.96,No,Yes,No,No,Yes,Yes,Yes,5.4,5.4,6.5,7.2,near metro|IMAX|food court|premium|senior friendly,U0506,25-34,Premium,Cinema,Visually Impaired,saved,,,2,,1/3/2023 17:12
PL0507,Carnival Cinemas - Ghaziabad,Cinema,Ghaziabad,Uttar Pradesh,28.672184,77.354539,4.6,5338,Moderate,Indoor,Low,9:00 AM - 9:00 PM,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,3.6,3.64,1.26,Yes,Yes,No,No,Yes,Yes,Yes,6.1,6.8,9.7,8.6,IMAX|recliner seats|premium|near metro|senior friendly,U0507,45-54,Budget,Cinema,Wheelchair User,clicked,,,7,,1/28/2023 9:21
PL0508,Regal Cinema - Gurugram,Cinema,Gurugram,Haryana,28.429866,77.031727,4.6,2453,Moderate,Indoor,High,11:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,8.2,0.19,1.19,Yes,Yes,No,No,Yes,No,Yes,7.2,8.3,7.4,8,family outing|entertainment|accessible washroom|IMAX|wheelchair friendly|near metro,U0508,45-54,Premium,Cinema,Wheelchair User,viewed,,,2,,6/19/2023 15:48
PL0509,PVR Director's Cut - Mumbai,Cinema,Mumbai,Maharashtra,18.970456,72.934904,4,9984,Moderate,Indoor,Low,10:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,8.1,4.72,2.55,No,Yes,No,No,Yes,Yes,Yes,7.8,8.3,7.7,7.5,recliner seats|weekend fun|food court|near metro|wheelchair friendly|accessible washroom|senior friendly,U0509,35-44,Moderate,Cafe,Wheelchair User,visited,5,occasional,66,yes,2/9/2024 9:05
PL0510,Prasads Multiplex - Pune,Cinema,Pune,Maharashtra,18.531999,73.973666,2.6,1944,Moderate,Indoor,High,7:00 AM - 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,5.7,1.77,2.48,No,Yes,No,No,No,Yes,Yes,6.9,7.7,7.5,6.3,wheelchair friendly|near metro|accessible washroom|weekend fun|senior friendly,U0510,55+,Moderate,Tourist Attraction,Family with Kids,rated,4.8,occasional,100,no,4/15/2024 10:57
PL0511,Delite Cinema Delhi - Bengaluru,Cinema,Bengaluru,Karnataka,12.874544,77.525802,2.1,4279,Premium,Indoor,Low,9:00 AM - 9:00 PM,No,No,No,No,Yes,Yes,No,Yes,No,No,2.3,0.96,2.63,No,Yes,No,No,No,Yes,Yes,6.8,6.3,7.4,5.9,entertainment|near metro|food court|IMAX|senior friendly,U0511,45-54,Premium,Cinema,None,clicked,,,6,,6/9/2023 9:11
PL0512,PVR Director's Cut - Hyderabad,Cinema,Hyderabad,Telangana,17.296208,78.447711,2.1,8337,Premium,Indoor,High,10:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,9.2,3.05,2.4,No,No,No,No,Yes,Yes,Yes,8.4,7.8,7.8,6,dolby audio|entertainment|premium|3D|wheelchair friendly|accessible washroom|near metro,U0512,35-44,Moderate,Cinema,Hearing Impaired,rated,5,first_time,82,yes,11/6/2023 15:17
PL0513,MovieMax Multiplex - Chennai,Cinema,Chennai,Tamil Nadu,13.157167,80.368604,2.9,7482,Premium,Indoor,High,9:00 AM - 9:00 PM,No,No,No,Yes,No,No,No,Yes,No,No,1.3,0.71,2.29,No,Yes,No,No,Yes,No,Yes,5.6,6.2,6.4,6.5,IMAX|premium|weekend fun|recliner seats,U0513,55+,Budget,Cinema,None,saved,,,4,,5/27/2024 16:29
PL0514,INOX Insignia - Kolkata,Cinema,Kolkata,West Bengal,22.477632,88.336895,4.6,9318,Moderate,Indoor,High,9:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,8.2,4.9,1.58,No,No,No,No,Yes,Yes,No,6.6,8,8.5,8.6,dolby audio|family outing|near metro|accessible washroom|wheelchair friendly|senior friendly,U0514,55+,Budget,Coworking Space,None,clicked,,,6,,4/10/2023 20:09
PL0515,Regal Cinema - Ahmedabad,Cinema,Ahmedabad,Gujarat,22.930441,72.497331,2.8,2063,Moderate,Indoor,Medium,9:00 AM - 6:00 PM,Yes,Yes,Yes,No,No,No,No,No,No,No,5.7,2.93,2.4,No,Yes,No,No,No,No,Yes,6.5,6.9,6.7,6.2,family outing|premium|recliner seats|accessible washroom|wheelchair friendly,U0515,35-44,Premium,Cinema,None,rated,4.7,occasional,160,yes,5/30/2024 17:27
PL0516,Wave Cinemas - Jaipur,Cinema,Jaipur,Rajasthan,26.837746,75.778216,4,6705,Moderate,Indoor,Medium,10:00 AM - 6:00 PM,Yes,Yes,Yes,No,Yes,No,No,No,No,No,6.5,0.61,2.68,Yes,Yes,No,No,Yes,Yes,Yes,6.7,7.6,8.6,7.2,near metro|entertainment|wheelchair friendly|weekend fun|accessible washroom|senior friendly,U0516,18-24,Premium,Community Center,Wheelchair User,viewed,,,2,,6/16/2023 19:27
PL0517,Fun Cinemas - Delhi,Cinema,Delhi,Delhi,28.506617,77.184893,4.8,1921,Moderate,Indoor,Medium,7:00 AM - 11:00 PM,No,No,No,Yes,Yes,No,Yes,No,No,Yes,3.3,2.79,2.15,Yes,Yes,No,No,Yes,Yes,Yes,5.9,6.3,8.3,8.3,3D|IMAX|near metro|weekend fun|senior friendly,U0517,25-34,Premium,Cinema,Elderly,saved,,,6,,1/9/2023 16:42
PL0518,G7 Multiplex - Noida,Cinema,Noida,Uttar Pradesh,28.642801,77.471618,3.3,4957,Budget,Indoor,Low,9:00 AM - 9:00 PM,No,No,No,No,Yes,Yes,No,No,No,No,2,4.68,2.66,No,Yes,No,No,No,Yes,Yes,5.2,6.8,7.4,7.4,accessible washroom|family outing|entertainment|dolby audio|senior friendly,U0518,25-34,Budget,Cinema,Elderly,rated,3.8,first_time,122,yes,3/4/2024 22:00
PL0519,Cinepolis Luxury - Ghaziabad,Cinema,Ghaziabad,Uttar Pradesh,28.600008,77.401787,4.2,2817,Premium,Indoor,Low,6:00 AM - 8:00 PM,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,6.2,2.09,1,Yes,Yes,No,No,Yes,Yes,Yes,7,7.4,7.4,7.2,wheelchair friendly|near metro|premium|food court|accessible washroom|senior friendly,U0519,35-44,Moderate,Mall,Elderly,viewed,,,2,,10/2/2024 13:15
PL0520,G7 Multiplex - Gurugram,Cinema,Gurugram,Haryana,28.564065,76.973695,2.9,3454,Moderate,Indoor,Low,24 Hours,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,6.2,1.19,0.47,No,Yes,No,No,Yes,Yes,Yes,6.8,8,7,6.6,near metro|food court|family outing|entertainment|wheelchair friendly|senior friendly,U0520,35-44,Moderate,Cinema,None,viewed,,,5,,7/20/2023 16:22
PL0521,Prasads Multiplex - Mumbai,Cinema,Mumbai,Maharashtra,19.154018,72.962422,3.2,8287,Moderate,Indoor,Low,9:00 AM - 9:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,7.9,3.99,1.48,Yes,Yes,No,No,Yes,No,Yes,7.3,8.2,6.7,7,premium|family outing|weekend fun|recliner seats|wheelchair friendly|accessible washroom|near metro,U0521,25-34,Budget,Cafe,Hearing Impaired,saved,,,4,,8/5/2024 22:10
PL0522,Novelty Cinema - Pune,Cinema,Pune,Maharashtra,18.493537,73.825815,5,2383,Moderate,Indoor,Medium,9:00 AM - 9:00 PM,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,7.3,2.71,2.87,No,Yes,No,No,No,Yes,Yes,6.8,7.4,9.3,9.1,3D|IMAX|accessible washroom|dolby audio|wheelchair friendly|senior friendly,U0522,25-34,Moderate,Sports Complex,None,viewed,,,1,,11/28/2023 22:22
PL0523,PVR Director's Cut - Bengaluru,Cinema,Bengaluru,Karnataka,13.039138,77.628029,4.3,9812,Premium,Indoor,Low,10:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,7.1,1.77,1.16,No,Yes,No,No,Yes,Yes,No,5.7,8.3,8.3,9.2,family outing|dolby audio|premium|recliner seats|wheelchair friendly|accessible washroom|near metro,U0523,55+,Moderate,Cinema,None,clicked,,,9,,10/13/2023 13:26
PL0524,Satyam Cineplex - Hyderabad,Cinema,Hyderabad,Telangana,17.344933,78.386947,4.4,6690,Moderate,Indoor,Medium,24 Hours,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,6.3,2.67,0.48,No,Yes,No,No,Yes,Yes,Yes,6.4,7.9,7.6,8,dolby audio|premium|accessible washroom|near metro|wheelchair friendly|senior friendly,U0524,18-24,Budget,Cinema,Hearing Impaired,viewed,,,1,,1/10/2024 22:55
PL0525,Carnival Cinemas - Chennai,Cinema,Chennai,Tamil Nadu,12.977533,80.297032,2.2,4817,Premium,Indoor,Low,9:00 AM - 6:00 PM,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,6.7,2.7,1.24,No,Yes,No,No,Yes,Yes,Yes,6.7,7.1,6.6,6.5,family outing|weekend fun|recliner seats|accessible washroom|wheelchair friendly|near metro|senior friendly,U0525,25-34,Budget,Cinema,Family with Kids,viewed,,,4,,10/21/2023 14:26
PL0526,Carnival Cinemas - Kolkata,Cinema,Kolkata,West Bengal,22.534873,88.414926,2.8,7666,Moderate,Indoor,High,9:00 AM - 9:00 PM,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,6.9,4.15,0.82,No,Yes,No,No,Yes,No,Yes,6.5,8.3,6.7,7.6,3D|IMAX|weekend fun|recliner seats|wheelchair friendly|accessible washroom|near metro,U0526,35-44,Premium,Tourist Attraction,None,clicked,,,4,,7/3/2024 14:16
PL0527,Delite Cinema Delhi - Ahmedabad,Cinema,Ahmedabad,Gujarat,23.002645,72.616732,3.1,7521,Premium,Indoor,Low,9:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,8,2.88,1.1,No,Yes,No,No,Yes,No,Yes,6.5,7.6,7.3,6.9,recliner seats|entertainment|accessible washroom|dolby audio|wheelchair friendly|near metro,U0527,55+,Budget,Cinema,None,rated,4.4,first_time,48,yes,4/22/2024 14:15
PL0528,Miraj Cinemas - Jaipur,Cinema,Jaipur,Rajasthan,26.96999,75.843207,2.7,3139,Premium,Indoor,High,8:00 AM - 10:00 PM,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,6.2,3.76,0.96,No,Yes,No,No,Yes,No,Yes,6.3,7.7,6.3,6.8,weekend fun|recliner seats|dolby audio|entertainment|wheelchair friendly|near metro,U0528,55+,Budget,Cinema,Elderly,viewed,,,1,,10/22/2023 14:48
PL0529,Miraj Cinemas - Delhi,Cinema,Delhi,Delhi,28.709986,77.219267,3.1,535,Moderate,Indoor,Low,7:00 AM - 11:00 PM,No,No,No,Yes,No,No,No,No,No,Yes,1.6,1.01,0.24,Yes,Yes,No,No,Yes,Yes,Yes,6,6.9,6.8,7.8,entertainment|accessible washroom|food court|weekend fun|near metro|senior friendly,U0529,45-54,Premium,Cinema,None,rated,3.8,occasional,180,no,3/14/2024 14:16
PL0530,Cinepolis Luxury - Noida,Cinema,Noida,Uttar Pradesh,28.609024,77.45136,4.7,7501,Budget,Indoor,Low,9:00 AM - 9:00 PM,No,No,No,Yes,No,Yes,Yes,Yes,No,No,3.6,2.94,0.33,No,No,No,No,Yes,Yes,Yes,6.3,7.2,8.8,8.7,family outing|near metro|dolby audio|recliner seats|senior friendly,U0530,18-24,Budget,Cinema,Visually Impaired,saved,,,4,,11/16/2023 18:41
PL0531,Fun Cinemas - Ghaziabad,Cinema,Ghaziabad,Uttar Pradesh,28.787024,77.528303,3.9,636,Premium,Indoor,High,10:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,9.3,3.74,0.17,No,Yes,No,No,Yes,Yes,Yes,7.3,7.5,8,7.6,weekend fun|IMAX|premium|family outing|wheelchair friendly|accessible washroom|near metro,U0531,25-34,Budget,Cinema,Visually Impaired,clicked,,,9,,12/15/2024 14:59
PL0532,Delite Cinema Delhi - Gurugram,Cinema,Gurugram,Haryana,28.424657,76.998726,2.3,9990,Premium,Indoor,High,10:00 AM - 6:00 PM,No,No,No,Yes,No,No,No,Yes,No,Yes,1.5,2.49,2.73,Yes,Yes,No,No,Yes,Yes,Yes,6.5,6.6,6.5,6.5,weekend fun|premium|3D|dolby audio|near metro|senior friendly,U0532,55+,Moderate,Cinema,Wheelchair User,viewed,,,3,,3/16/2023 18:08
PL0533,Miraj Cinemas - Mumbai,Cinema,Mumbai,Maharashtra,19.040275,72.889343,3.6,4091,Moderate,Indoor,Low,8:00 AM - 10:00 PM,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,3.3,3.2,0.93,No,Yes,No,No,No,Yes,Yes,6.2,7,7.9,7.4,dolby audio|premium|weekend fun|accessible washroom|near metro|senior friendly,U0533,55+,Premium,Cinema,None,rated,3.8,first_time,100,yes,10/20/2024 19:06
PL0534,Fun Cinemas - Pune,Cinema,Pune,Maharashtra,18.529798,73.863977,3.2,4583,Budget,Indoor,Medium,6:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,8,1.08,1.63,Yes,Yes,No,No,Yes,No,Yes,6.2,7.1,7.6,7.7,recliner seats|IMAX|near metro|accessible washroom|wheelchair friendly,U0534,55+,Premium,Cinema,Wheelchair User,clicked,,,6,,1/29/2024 11:04
PL0535,G7 Multiplex - Bengaluru,Cinema,Bengaluru,Karnataka,12.904455,77.671699,2.2,8705,Budget,Indoor,Medium,6:00 AM - 8:00 PM,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,6.6,3.38,1.28,No,Yes,No,No,Yes,No,Yes,7,8.2,7.8,6.8,premium|dolby audio|3D|recliner seats|wheelchair friendly,U0535,25-34,Moderate,Museum,Wheelchair User,visited,3.9,first_time,132,yes,1/5/2023 13:49
PL0536,Mukta A2 Cinemas - Hyderabad,Cinema,Hyderabad,Telangana,17.422107,78.56117,3.7,7076,Moderate,Indoor,Low,8:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,9.8,1.04,0.83,No,Yes,No,No,Yes,Yes,Yes,8,8.8,7.7,7.9,wheelchair friendly|3D|family outing|accessible washroom|near metro|senior friendly,U0536,45-54,Budget,Cinema,Family with Kids,saved,,,8,,10/10/2024 17:33
PL0537,Miraj Cinemas - Chennai,Cinema,Chennai,Tamil Nadu,13.076981,80.232783,4.1,9987,Budget,Indoor,Medium,9:00 AM - 9:00 PM,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,7.1,0.81,2.7,No,Yes,No,No,Yes,Yes,Yes,7.9,7.5,8.2,7.6,premium|entertainment|accessible washroom|recliner seats|wheelchair friendly|senior friendly,U0537,45-54,Budget,Cinema,None,clicked,,,7,,6/7/2023 10:36
PL0538,Cinepolis Luxury - Kolkata,Cinema,Kolkata,West Bengal,22.45609,88.468691,4.3,2080,Moderate,Indoor,Low,6:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,9.3,3.37,1.3,No,No,No,No,No,No,Yes,6.6,8.5,8.8,7.7,near metro|weekend fun|IMAX|entertainment|wheelchair friendly|accessible washroom,U0538,55+,Moderate,Shopping Center,Visually Impaired,rated,5,first_time,167,yes,8/1/2024 9:33
PL0539,PVR Director's Cut - Ahmedabad,Cinema,Ahmedabad,Gujarat,22.967798,72.579025,4.6,4337,Budget,Indoor,Low,6:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,No,No,No,No,No,No,6.9,1.17,2.26,No,Yes,No,No,No,Yes,No,6.7,8.1,8.5,8.6,premium|3D|food court|IMAX|wheelchair friendly|accessible washroom|senior friendly,U0539,35-44,Premium,Community Center,Wheelchair User,saved,,,5,,5/11/2024 12:47
PL0540,Vatika Business Centre - Jaipur,Coworking Space,Jaipur,Rajasthan,26.863565,75.89387,4,4869,Premium,Indoor,Medium,7:00 AM - 9:00 PM,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,6.3,3.99,1.57,Yes,Yes,Yes,No,No,No,No,6.4,7.5,8.2,7.7,24x7|hot desks|startup friendly|work friendly|wheelchair friendly|accessible washroom|near metro,U0540,18-24,Premium,Sports Complex,Elderly,saved,,,3,,9/13/2023 13:44
PL0541,Launchpad Cowork - Delhi,Coworking Space,Delhi,Delhi,28.600252,77.151689,3.8,7632,Premium,Indoor,High,11:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,7.1,2.54,1.22,Yes,Yes,Yes,Yes,No,No,No,6.3,8.4,7.3,8.5,wifi|printer access|meeting rooms|work friendly|wheelchair friendly|accessible washroom,U0541,25-34,Moderate,Coworking Space,None,clicked,,,4,,7/9/2024 12:46
PL0542,The Hive - Noida,Coworking Space,Noida,Uttar Pradesh,28.60622,77.424583,2.6,5497,Premium,Indoor,Medium,9:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,8,2.22,2.02,Yes,Yes,Yes,Yes,Yes,No,Yes,7.3,8.3,7.3,7.6,24x7|wifi|networking|meeting rooms|wheelchair friendly|accessible washroom,U0542,18-24,Premium,Coworking Space,Hearing Impaired,visited,5,first_time,76,yes,3/8/2023 10:30
PL0543,Skootr - Ghaziabad,Coworking Space,Ghaziabad,Uttar Pradesh,28.77949,77.352287,3.6,3268,Budget,Indoor,High,7:00 AM - 9:00 PM,Yes,Yes,No,No,No,No,No,No,No,Yes,4.2,2.14,1.61,Yes,Yes,Yes,Yes,Yes,No,No,5.7,7.1,7.8,7.4,networking|wheelchair friendly|work friendly|near metro,U0543,25-34,Budget,Coworking Space,Wheelchair User,visited,4.5,first_time,26,yes,8/25/2024 10:20
PL0544,Cowrks Raheja Tower - Gurugram,Coworking Space,Gurugram,Haryana,28.462502,77.035254,2.8,4101,Budget,Indoor,High,10:00 AM - 6:00 PM,No,Yes,No,Yes,No,No,No,No,Yes,Yes,3.2,1.52,0.27,Yes,No,Yes,Yes,Yes,No,No,5.7,6.4,6.7,7.5,near metro|premium|hot desks|wifi,U0544,35-44,Moderate,Coworking Space,Elderly,viewed,,,2,,11/8/2023 8:58
PL0545,BHIVE Workspace - Mumbai,Coworking Space,Mumbai,Maharashtra,19.037653,72.774351,4.7,7273,Moderate,Indoor,Medium,11:00 AM - 11:00 PM,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,6.2,0.12,1.37,Yes,Yes,Yes,Yes,Yes,Yes,No,7.1,7.4,7.5,7.7,networking|printer access|meeting rooms|startup friendly|wheelchair friendly|near metro|senior friendly,U0545,55+,Moderate,Coworking Space,None,visited,5,first_time,162,yes,7/13/2023 21:56
PL0546,Workden - Pune,Coworking Space,Pune,Maharashtra,18.46134,73.83875,2.9,7358,Premium,Indoor,High,24 Hours,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,6.8,1.25,1.43,Yes,Yes,Yes,Yes,No,Yes,No,6.7,8,7.5,6.8,meeting rooms|premium|near metro|hot desks|wheelchair friendly|accessible washroom|senior friendly,U0546,25-34,Premium,Community Center,Family with Kids,visited,5,frequent,147,yes,10/29/2023 14:29
PL0547,Awfis Space Solutions - Bengaluru,Coworking Space,Bengaluru,Karnataka,13.018394,77.578665,3.1,5010,Premium,Indoor,Low,10:00 AM - 11:00 PM,Yes,Yes,No,Yes,No,No,No,No,No,No,5.4,3.28,1.91,Yes,Yes,No,Yes,No,Yes,No,6.6,8,7.9,7.1,24x7|wheelchair friendly|work friendly|networking|senior friendly,U0547,35-44,Premium,Cinema,Family with Kids,clicked,,,6,,5/2/2024 21:10
PL0548,Launchpad Cowork - Hyderabad,Coworking Space,Hyderabad,Telangana,17.428587,78.510908,2.7,3083,Premium,Indoor,Medium,24 Hours,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,7.8,1.35,0.3,Yes,Yes,Yes,Yes,No,No,No,6.4,7.2,6.3,7.1,wifi|work friendly|networking|printer access|wheelchair friendly|accessible washroom|near metro,U0548,45-54,Budget,Coworking Space,None,viewed,,,2,,1/7/2023 20:34
